title,link,content,category
장애인개발원 장애인식개선 전문강사 특별과정 모집,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=005&aid=0001471695,"한국장애인개발원(원장 최경숙, 이하 개발원)은 장애인식개선교육 관련 검증 가능한 전문경력과 특기를 보유한 사람을 대상으로 ‘2021년 장애인식개선교육 전문강사 양성 특별과정(이하 특별과정)’을 신설하고,  오는 24일부터 10월 4일까지 참가자를 모집한다고 17일 밝혔다.특별과정은 장애인식개선교육 현장에 바로 투입할 수 있는 전문성 높은 강사 양성을 목적으로 올해 처음으로 개설하는 과정이다.모집분야는 장애인식개선교육 강의 전문가 과정과 스포츠, 문화예술, 미디어 콘텐츠 관련 특기 전문가 과정 등 두 부문이다.신청자격은 강의 전문가 과정은 공공 또는 민간의 장애인식개선교육 강사양성과정을 수료한 자 중 최근 3년 간 최소 60회 이상의 강의 경력이 있어야 한다.특기 전문가 과정은 스포츠 또는 문화예술 관련 수상이력이 있거나 장애 관련 미디어 콘텐츠 제작 경력이 있는 경우 지원 가능하다.신청기간은 오는 24일 0시부터 10월 4일(월) 24시까지다. 신청서류는 이메일(able-edu7@naver.com)로 제출하면 된다. 제출서류 양식은 한국장애인개발원 홈페이지 공지사항(https://www.koddi.or.kr/)에서 내려받아 사용할 수 있다.개발원은 1차 서류심사, 2차 영상심사, 3차 면접심사를 거쳐 20명 내외의 최종 수강생을 선발할 예정이다.최종 참가자들은 11월 1~12일까지 2일 간 개발원(서울시 영등포구 소재)에서 뉴미디어 제작 실습, 특기를 반영한 교안 설계법 등 특별교육을 받게 된다.이후 전문강사 위촉 과정을 통과할 경우 한국장애인개발원장 명의의 위촉장을 발급받을 수 있다.최경숙 한국장애인개발원장은 “특별과정은 기존 전문과정, 맞춤과정보다 교육이 간소하게 진행되는 만큼 우수한 경력을 가진 전문가가 지원하길 기대한다”며 “현장 중심적인 교육을 집중적으로 실시할 예정”이라고 전했다.개발원은 장애인복지법 제25조(사회적 인식개선) 및 장애인복지법 시행령 제16조(장애인식개선교육 실시) 의거한 장애인식개선교육 업무위탁기관이다. 2019년부터 장애인식개선 전문강사 양성(전문과정, 맞춤과정)사업을 추진하고 있다.올해는 지난 8월 공모를 통해 에이투제트컨설팅(전문과정)과 (사)한국발달장애인문화예술인협회 아트위캔(맞춤과정)이 2021년 장애인식개선교육 전문강사 양성과정 운영기관으로 선정된 바 있다.",102
'3400억 배당' 천화동인 주인은? 화천대유 오너 지인이 주주,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=025&aid=0003136101,"경기도 성남시 분당구에 위치한 화천대유자산관리회사의 사무실 입구. 이가람 기자           경기도 성남시 대장동 택지개발 사업에서 막대한 이익을 올려 논란이 되고 있는 화천대유자산관리(화천대유)의 관계회사인 천화동인 2~7호의 투자자들이 화천대유 최대주주인 전직 언론계 인사 김모씨의 가족과 지인, 과거 대장동 개발 사업과 관련이 있는 인물 등인 것으로 파악됐다.      ━   천화동인 2~7호 주주 정체는      성남의뜰 컨소시엄 구성 현황. 그래픽=박경민 기자 minn@joongang.co.kr           17일 금융감독원 전자공시시스템과 법인 등기부등본 등에 따르면 천화동인 1∼7호는 대장동 개발을 위해 설립된 특수목적법인(SPC) 성남의뜰 주주들이다. 전체 주식 50억원 가운데 3억원(지분율 6%)의 주식(보통주)을 나눠 갖고 있다. SK증권을 통해 특정금전신탁 형태로 출자했다. 이들은 최근 3년간 배당금 3463억원을 받아 투자자 정체에 대해 관심이 쏠렸다. 이중 천화동인1호만 지분의 100%가 화천대유 소유라는 것이 공개된 상태다.    화천대유 자회사인 천화동인 1호는 1208억원을 배당받았다. 나머지 배당금인 2255억원을 나눠 가진 천화동인 2∼7호의 경우 한때 대표이사가 서로 겹치기도 했다. 이달 초부터 화천대유 등의 자금 흐름을 추적해온 참여연대 출신 김경율 회계사는 “주주를 숨기기 위한 편법으로 의심된다”고 지적했다.     ━   천하동인 4~6호와 관련된 인물은         이 중 천화동인 4호 대표를 맡고 있는 A변호사는 2011~2012년 대장동 민영개발이 추진될 당시 현재 화천대유와 같은 성격의 자산관리회사(PEV)인 판교프로젝트금융투자의 대표를 지낸 것으로 파악됐다. 5호와 6호의 투자자도 당시 프로젝트에 관여했던 전문직 인사인 것으로 추정된다.       A변호사는 2009~2010년 당시 시행사 대표로부터 LH가 공영개발을 포기하도록 여당 국회의원 등에 로비를 하는 대가로 8억3000만원을 받은 혐의로 재판에 넘겨졌다. 그러나 법원에선 A변호사의 변호사법 위반 혐의 등에 대해 모두 무죄를 선고했다.       정치권 등에선 김씨의 가족, 같은 언론사 출신 후배도 천하동인 2~3호, 7호 주주로 참여한 것으로 파악하고 있다. 다만 주주명부에 올라 있어도 실제 소유주인지는 불분명하다.      김씨는 SBS와 통화에서 “화천대유는 내 것”이라며 “다른 투자자는 나와 인연이 있는 사람들”이라고 말했다. 고액 배당 논란 등에 대해서는 “공영개발 이전에 투자한 돈이 70억원이 넘는다. 부동산 가격이 올라 수익이 많아진 것일 뿐”이라고 관련 의혹을 부인했다. 앞서 화천대유 측도 중앙일보에 “부동산 가격이 오르는 천운으로 배당액이 커진 것”이라며 “무수히 많이 제기된 의혹에 대해선 모두 사실이 아니다”라는 입장을 밝혔다.",102
'성노예 착취 영상' 100여개…8만 팔로워 트위터 '마왕' 정체는,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=009&aid=0004854276,[사진 출처 = 연합 뉴스] 성착취물 100여개를 올린 트위터 계정 마왕의 운영자가 경찰에 붙잡혔다.17일 서울경찰청 사이버범죄수사대는 성폭력범죄의 처벌 등에 관한 특례법 위반(카메라 등 이용촬영)과 정보통신망법상 음란물 유포 혐의 등으로 30대 남성 A씨(33)를 검거해 구속영장을 신청했다.A씨는 올해 6∼8월 두 달간 트위터 계정에 미성년자를 포함한 여성들이 피해자인 성 착취 영상 100여개를 올린 혐의를 받는다. 피해자 중에는 미성년자도 포함된 것으로 알려졌다.그는 트위터 상에서 마왕이라는 닉네임으로 불렸다. 팔로워는 8만6000명에 달했던 것으로 전해졌다. 해당 계정은 폐쇄됐다.경찰은 박씨의 범행에 대한 제보를 입수해 수사를 벌인 끝에 지난 14일 늦은 오후 체포했다.앞서 지난 3일 청와대 국민청원에는 여성들을 성노예로 부리는 트위터 계정이 있다며 강력 처벌과 신상 공개를 촉구하는 글이 올라오기도 했다.피의자 심문(영장실질심사)을 진행한 법원은 조만간 박 씨의 구속영장 발부 여부를 결정할 예정이다.경찰은 A씨가 상대의 심리를 조작해 지배하는 가스라이팅을 했을 가능성이 있다고 보고 미성년자 등 피해자 10여명을 대상으로 조사 중이다.,102
"전북 '코로나' 확진자 '4000명' 돌파...하루 73명 확진, 누적 4023명",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=002&aid=0002210978,"8월 10일 누적 확진자 3000명 도달 후 불과 38일 만에 1000명 넘겨ⓒ프레시안전북 코로나19 누적 확진자가 눈 깜짝할 사이에 4000명을 돌파했다.17일 전북도 보건당국에 따르면 이날 오후 11시 현재 전북에서는 총 4023명에 달하는 인원이 양성판정을 받았다.도내에서 코로나19 첫 확진자가 나온 이후 20개월 만에 4000명이 넘는 확진자를 기록하게 됐다.지난해 1월 중국 우한에 온 60대 여성이 감염된 것을 시작으로 다섯달 만에 확진자 30명 돌파한 전북은 첫 확진자 발생 후 1년 만인 올해 1월 21일 확진자 1000명을 넘어섰다. 이어 3개월 뒤인 지난 4월에는 1500명의 누적 확진자를 기록했다. 확진자 1500명까지 이르는데 걸린 시간은 15개월.여기서부터 4개월이 채 되지 않은 시간 동안에 1500명이 더해지면서 지난 8월 10일 누적 확진자는 3000명이 됐다.3000명에서 4000명에 이르는 시간은 불과 38일로 이 기간 동안 하루에 평균 26명씩 확진자가 나온 셈이다.오전까지만 해도 확진자 4000명에 도달하기 위해서는 하루 이틀 정도 더 소요될 것으로 예상됐지만, 순창 대안학교에서 집단감염이 터지는 바람에 확진 인원이 껑충껑충 뛰어버렸다.대안학교 확진자를 43명비롯해 전주 등 다른 지역의 확진자까지 합하면 하루에만 73명이라는 인원이 확진대열에 합류했다.첫 확진자 발생 이후 현재까지 전북에서 첫 집단감염에 따른 동시 확진자는 순창요양병원에서의 75명이 최고점을 찍은 인원으로, 73명의 확진인원은 사실상 코로나19 이래 도내에서는 최고를 기록한 수준이다.도내 확진자의 가파른 상승세는 전주시가 거리두기를 3단계로 하향한 이후부터 시작된 것으로 분석되고 있다. 거리두기 완화 직후 유흥시설 등에서 집단감염 관련 확진자가 쏟아진 것을 비롯해 불법 마사지업소에서의 불안한 확진사례 등이 확진 인원의 증가를 부추겼다.여기에 더 큰 문제는 감염경로가 확인되지 않은 젊은층들의 확진이 계속 이어지고 있는 점이다.추석 연휴가 본격 시작된 가운데 보건당국은 확산세 방어에 총력을 기울인다는 방침을 세우고 있지만, 최다 확진자를 매일처럼 발생시키고 있는 전주시의 대책을 들여다보면 뚜렷한 방법이 없다는 것이 걱정거리 중의 하나이다.홀덤펍과 같은 시설들이 아직도 집합금지 시간을 넘겨 불법영업을 하고 있음에도 보건당국은 단속을 펼칠 생각조차 하지 않고 있어 일각에서는 보건당국의 안일한 자세가 확진자를 계속 유발시키는데 한몫을 하고 있다는 비난 여론도 만만치 않다.한편 전주시는 연휴에 들어가기에 앞서 대시민 담화문을 통해 확산 저지 당부를 호소하고 나섰지만, 이또한 별다른 효과를 볼 수 있을지 미지수다.",102
8월 울산 경매시장 낙찰률 59%…전국 최고,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=056&aid=0011123113,"[KBS 울산]지난달 울산지역의 부동산 경매 낙찰률이 전국에서 가장 높았습니다.법원경매 전문기업이 발표한 8월 경매동향보고서에 따르면 지난달 울산에서는 215건의 경매가 진행됐으며, 이 가운데 127건이 새 주인을 찾아 낙찰률이 59.1%로 7월에 비해 22.5%포인트 높아졌습니다.이같은 상승률은 전국 최고 수준이며 낙찰률 역시 전국에서 가장 높았습니다.반면 낙찰가율은 74.6%로 2.1%포인트 하락했습니다.",102
9월 울산 주택 분양경기 전망치 하락,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=056&aid=0011123112,"[KBS 울산]대출규제 강화 등의 여파로 울산의 주택 분양경기 전망치가 하락했습니다.주택산업연구원에 따르면 이번 달(9월) 울산지역 건설업체들의 분양경기 실사지수 전망치는 84.6으로, 한달 전에 비해 9.1 포인트 하락했습니다.이번 달 전국 평균 전망치도 84.6으로 지난 달보다 10.3 포인트 떨어졌습니다.부동산업계는 정부의 규제 강화 움직임에도 불구하고 신규 주택에 대한 수요로 분양 경기가 향후에도 추세적으로 하락할 지 여부는 불투명하다고 분석했습니다.",102
‘속옷 빨래’ 숙제 낸 교사 파면 취소 소송 기각,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=056&aid=0011123111,"[KBS 울산]초등학생 제자들에게 속옷 빨래 숙제를 내주고, 성적으로 부적절한 표현을 해 논란이 된 교사가 파면당한 뒤 취소 소송을 냈지만 기각됐습니다.울산지방법원 행정1부는 이 교사가 울산시교육청을 상대로 제기한 파면 처분 취소 소송을 기각했습니다.재판부는 ""해당 교사의 언행은 성적 굴욕감이나 불쾌감을 느끼기에 충분하고 자신의 블로그 등에도 성적 음담패설을 올려 높은 도덕성이 요구되는 교원의 품위를 손상했다""며 기각 이유를 밝혔습니다.",102
"울산, 추석 연휴 시내버스 운행 300대가량 축소",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=056&aid=0011123110,"[KBS 울산]추석 연휴 기간, 울산의 시내버스 운행이 축소됩니다.울산시는 연휴 동안 버스 이용객이 줄 것에 대비해 19일부터 22일까지 나흘간, 하루 3백 대 안팎의 차량 운행을 줄인다고 밝혔습니다.다만 시외버스터미널과 태화강역 등 이용객이 다소 많은 노선은 감차를 최소화했습니다.한편, 추석 당일, 울산역을 경유하는 리무진 버스 5개 노선은 자정 이후까지 연장 운행합니다.",102
신정시장 범죄예방 환경설계 마무리…새마을금고 지원,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=056&aid=0011123109,[KBS 울산]남구 신정시장의 보안과 안전망 구축사업이 마무리됐습니다.지난 6월부터 시작된 이번 범죄예방 환경설계사업 즉 셉테드를 통해 신정시장에 26대의 CCTV가 설치됐고 시장내 유동인구 밀집지역에는 안심라이트 2대가 설치됐습니다.이번 사업에 5천만 원을 지원한 새마을금고중앙회는 신정시장을 시작으로 전국 5개 전통시장의 셉테드 조성 사업을 지원합니다.,102
울산 혈액보유량 석 달째 ‘관심 단계’,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=056&aid=0011123108,[KBS 울산]울산의 혈액보유량이 석 달째 관심 단계인 것으로 나타났습니다.울산혈액원은 어제 새벽 0시 기준 혈액보유량이 4.5일분에 불과하는 등 코로나19 대유행의 여파와 계절적 요인 등이 겹치면서 지난 6월 중순부터 석 달가량 적정혈액보유량인 5일분을 넘지 못하는 상황이 지속되고 있다고 밝혔습니다.,102
"울산, 대리운전 기사에게 재난지원금 50만 원 지급",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=056&aid=0011123107,"[KBS 울산]울산시가 코로나19 장기화로 어려움을 겪고 있는 울산지역 대리운전기사에게 고용안정 재난지원금을 지급합니다.지원금액은 1인당 50만 원으로, 지원 조건은 울산에 거주하고 최근 대리운전 경력이 3개월 이상이며, 2019년 연소득 5천만 원 이하, 2019년 대비 2020년 연소득 감소자입니다.지원금 신청은 다음 달 1일부터 울산일자리재단을 통해서 하면 됩니다.",102
"울산, 오늘 신규 확진 27명…대부분 기존 확진자 접촉자",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=056&aid=0011123106,"[KBS 울산]오늘 울산에서는 27명의 코로나19 신규 확진자가 발생했습니다.17명은 기존 확진자들의 접촉자로, 이 중 5명은 자가격리 중에 양성 판정을 받았습니다.1명은 지난 15일 몽골에서 입국한 사람이며, 9명은 감염경로가 확인되지 않았습니다.이에따라 울산지역 코로나19 확진자는 4천 880명으로 늘었습니다.",102
[날씨와 생활] 귀성길 차량관리 이렇게…미리 점검하세요,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=056&aid=0011123105,"[KBS 울산] 코로나 대유행으로 인해 올해 추석에 자가용을 이용해 귀성길에 오르는 분 많으실텐데요. 교통사고 통계에 따르면 최근 5년간 교통사고가 가장 많 발생하는 시기가 추석 연휴 기간입니다. 그만큼 안전운전에 신경을 써야하는데요. 먼길 떠나기 전, 차량의 상태부터 살펴보는 것이 중요합니다. [김중철/자동차 정비업체 대표 : ""기본적으로 엔진 오일 점검이 필수적이고요. 이 이후에 엔진 냉각수 과열에 사전 예방 차원에서 냉각수 양을 정확하게 확인하시고 출발하시는 것이 좋습니다.""] 딥스틱을 사용했을때 엔진오일이 눈금 F에서 L사이에 묻어난다면 정상적인 양이 들어있는 것입니다. 만약 엔진오일의 색깔이 검다면 교체 하는 것이 좋습니다. 배터리의 경우, 체결볼트 부분이 헐거워져 있는 지를 확인해야 합니다. 헐거워졌다면 단단히 조여주는 것이 좋습니다. 타이어의 마모도와 공기압도 확인해야 합니다. 타이어에 표시된 삼각형 부분에 사각형 모양의 마모 한계선이 있습니다. 그 한계선까지 마모가 된다면 타이어를 반드시 교체해야합니다. 귀성길의 경우 차량 정체로 가다 서다를 반복하기 때문에 브레이크 등이 잘 들어오는지도 점검해야합니다. 교통량이 많아 사고 위험성이 높아지는 추석 귀성길. 차량점검을 꼼꼼히 하고 전좌석 안전띠 등 교통규범을 철저히 지켜 안전한 귀성길 되시기 바랍니다. 날씨와 생활 김희윤입니다. 촬영기자:김근영",102
“명절이 더 서러운 학교당직자”…이유는?,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=056&aid=0011123104,"[KBS 울산] [앵커] 학교 경비를 담당하는 근로자들은 학교에 있는 시간에 비해 실제 근로로 인정받는 시간이 턱없이 적다고 합니다. 심지어 명절에도 집에 가지 못하는 경우가 허다한데요, 어찌된 영문인지 박영하 기자가 취재했습니다. [리포트] 학교에서 5년가까이 경비와 당직 업무를 맡고 있는 이영상씨, 평일에 오후 4시 30분부터 다음날 오전 8시30분까지 16시간 동안 학교를 지킵니다. 그러나 실제 근로로 인정받는 시간은 8시간 뿐입니다. 밤 10시부터 다음날 오전 6시까지 8시간은 휴게시간으로 규정돼 있기 때문인데 휴게시간마저 제대로 보장받지 못하는 게 현실입니다. [이영상/학교 당직 노동자 : ""(경보장치가) 오작동 나면 잠을 못자는데, 그 다음에도 계속 뇌리에 남아 오작동 날까 걱정이 되니까 잠을 깊이 못 잡니다.""] 심지어 주말과 공휴일에도 집에 갈 수가 없고 이번 추석을 포함해 명절에도 교대제의 경우 절반을, 혼자일 경우 연휴 내내 학교를 지켜야 합니다. [이영상/학교 당직 노동자 : ""토·일·공휴일에는 24시간 붙어있어야 되고, 밖에 나갈 수가 없어요. 학교 밖으로 이탈을 못합니다. 규칙이 다 돼 있습니다.""] 이처럼 학교 당직자와 경비원 등 감시·단속적 노동자들은 휴게시간에 돌발상황에 대응하더라도 근로로 인정받지 못하고 있습니다. 민주노총 전국교육공무직본부는 이런 감시·단속적 노동의 개선방안과 근본 대책 마련을 시교육청과 고용노동부에 촉구했습니다. 이와 관련해 고용부는 감시·단속적 근로자에 대한 세부 기준이 포함된 개정안을 행정 예고한 상탭니다. [이채윤/울산시교육청 총무과 : ""(고용부 개선안에는) 휴게시간에 자유롭게 이동을 하는 내용들이 들어 있습니다. 그런 사항들을 면밀히 검토해서 고용노동부 또 타 시·도 교육청과 협의를 해서 방안을 마련하도록 하겠습니다.""] 그러나 당직 업무의 특성상 휴게와 근로의 구분이 모호한데다 학교 현장의 실제 적용까지는 시간이 걸릴 것으로 보여 갈등은 지속될 전망입니다. KBS 뉴스 박영합니다. 촬영기자:윤동욱",102
울산 코로나 상생 국민지원금 91% 신청,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=056&aid=0011123103,"[KBS 울산]울산지역의 코로나 상생 국민지원금 신청이 대상자의 90%를 넘었습니다.울산시는 오늘 오후 기준, 울산지역 대상자 91%가 지원금 신청을 마쳤으며 신용카드와 체크카드로 신청한 사람이 65%로 가장 많았다고 밝혔습니다.이번 주말부터는 요일과 관계 없이 지원금 신청이 가능합니다.",102
풀린 국민지원금에 전통시장 기대감 ‘쑥’,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=056&aid=0011123102,"[KBS 울산] [앵커] 추석 대목을 앞두고  11조 원 규모의 코로나19 상생국민지원금이 풀리면서 지역 상권의 기대도 높아지고 있습니다. 전통시장 상인들은 각종 할인행사는 물론 실시간 배송 서비스에까지 나서며 고객 유치 경쟁에 돌입했습니다. 이정 기자가 보도합니다. [리포트] 울산 남구의 한 전통시장. 평일이지만 장을 보려는 시민들로 발 디딜 틈이 없습니다. 점포 입구마다  할인 등 각종 이벤트와 국민지원금을 사용할 수 있다는 안내 문구가 붙었습니다. 상인들은 백화점이나 마트 같은  대형 유통매장에서의  국민지원금 사용이 제한된 만큼 전통시장으로 소비자들이 몰릴 것으로 기대하고 있습니다.   [유시균/신정시장 정육점 운영 : ""어제부터 사람이 많이 모여요. 아무래도 대목되면 매출이 그래도 몇천만 원씩 오르니까 기대가 크죠. 그런데 이번에 대목이(연휴도) 기니까.""] 정부도 지원금이 전통시장에서 집중 사용될 수 있도록  유인책을 내놓았습니다. 울산지역 2개 전통시장에서 수산물을 구입하면 1주일에 만 원 범위에서 최대 30%까지 온누리상품권으로 돌려줍니다.   [선영임/울산시 신정동 : ""혜택도 많고 좀 싸고 그래서. 더군다나 시장에서 상품권 행사까지 해서 싸고 저렴하게 살 수 있는 것 같아요.""] 남구의 또 다른 전통시장인 이 곳에서는 장보기는 물론 실시간 배송 서비스까지 제공합니다. 포털 사이트에 마련된 온라인 장보기로 주문이 들어오면 2시간 안에 소비자의 집으로 배달까지 해주는 겁니다. 국민지원금도 사용할 수 있습니다. 울산지역 내 국민지원금 사용이 가능한 매장은 모두 6만여 곳. 코로나19 장기화로 잔뜩 움츠렸던 골목상권이 추석 대목을 맞아 국민지원금 특수로 모처럼 활기를 찾고 있습니다. KBS 뉴스 이정입니다. 촬영기자:윤동욱",102
"딜라이브 노조 ""27일부터 총파업...추석 연휴 당직 거부""",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=052&aid=0001642015,"전국 200만 명이 이용하고 있는 케이블 TV 딜라이브가 노사 갈등으로 추석 연휴 기간 야간과 휴일 장애 처리가 어려워질 전망입니다.민주노총 서울본부 희망연대노동조합 딜라이브 지부는 임금과 단체협상이 오는 24일까지 타결되지 않으면 27일 전면 총파업에 돌입한다고 밝혔습니다.노조는 최근 쟁의대책위원회에서 27일 전면 총파업과 함께, 이전 단계로 추석 연휴인 오늘(18일)부터 22일까지 전 조합원 연장근로 거부, 23일과 24일 전 조합원 경고 파업도 결정했습니다.이에 따라 전체 조합원은 내일부터 야간 휴일 대기와 장애 처리, 설치, A/S 등 모든 업무에서 연휴 당직 업무를 거부하기로 했는데, 실제 파업을 벌일 경우 지난 2014년 이후 7년 만의 파업이 발생하게 됩니다.노조는 지난해 4천억 원대 매출에 영업이익 322억 원을 기록하고도 회사가 어렵다는 말만 되풀이하는 경영진의 태도는 케이블 방송의 어려움을 극복하려 매년 무쟁의로 임단협을 타결한 노조의 노력을 배신한 행위라고 주장했습니다.※ 당신의 제보가 뉴스가 됩니다 YTN은 여러분의 소중한 제보를 기다립니다.[카카오톡] YTN을 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr [온라인 제보] www.ytn.co.kr",102
서울문산고속도로에서 화물차가 승용차 추돌…1명 부상,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=214&aid=0001148993,"오늘(17) 오후 8시쯤 경기 고양시 덕양구 서울-문산고속도로 서울 방향 고양톨게이트 근처에서 3.5톤 짜리 화물차가 앞서가던 승용차를 들이받았습니다.이 사고로 승용차 운전자 46살 이 모 씨가 다쳐 병원으로 옮겨졌고, 사고를 수습하느라 약 30분 동안 한 개 차로의 통행이 통제됐습니다.경찰은 화물차 운전자가 앞을 제대로 보지 않고 달리다 사고가 난 것으로 추정하고 구체적인 사고 경위를 조사하고 있습니다.",102
남편 폭력 피하려 집 나갔던 50대女…8년 동안 노숙 생활했다,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=025&aid=0003136100,"[SBS 뉴스 캡처]           남편의 폭력을 피하려 집을 나섰던 50대 여성이 가족과 연락이 끊긴 채 8년간 거리를 떠돌았던 사연이 알려졌다.      17일 SBS ‘8뉴스’ 보도에 따르면 50대 여성 A씨는 8년 전 남편의 폭력을 견디다 못해 집을 나선 뒤 실종됐다. 형제자매와도 연락이 끊긴 채 거리를 떠돈 것으로 뒤늦게 확인됐다. A씨는 건물 계단에서 추위와 더위를 피하는 식으로 하루하루 버텼다.      이 여성은 최근 경찰의 도움으로 가족과 연락이 닿아 고향으로 돌아갈 수 있게 됐다. 서울 관악경찰서 당곡지구대 경사인 김해중 씨는 어느 날 신고를 받고 주택가에 출동, A씨를 마주쳤다. 김 경사가 A씨 신원조회를 해 본 결과, 경북 구미에서 접수된 장기 실종자였다. 주민등록번호까지 말소됐고, 처음 실종 신고를 했던 A씨 친언니도 사망해 보호자도 찾기 어려웠다.      김 경사는 일단 A씨가 오랜 거리 생활에 몸과 마음이 쇠약해져 있는 것을 안쓰럽게 여겼고, 편의점에서 도시락을 사줬다. 그러면서 A씨가 가족을 찾는 것을 도왔다. 김영건 관악경찰서 당곡지구대 경장은 “실종되신 분으로 확인돼서 지구대로 같이 가실 수 있는지 물어보고 동행하게 됐다”고 밝혔다.      경찰의 도움으로 A씨는 실종 신고를 했다가 사망한 친언니 외에 다른 형제를 찾을 수 있었다. A씨는 현재 형제들과 만나 고향으로 돌아간 상태다.",102
